link,property_id,locality_name,postal_code,price,type_of_property,subtype_of_property,living_area,furnished,open_fire,terrace_surface,garden,facades,swimming_pool,land_area,equipped_kitchen,state_of_building,type_of_sale
https://www.immoweb.be/en/classified/apartment/for-sale/de-panne/8660/20198415,20198415,De Panne,8660,347500,APARTMENT,APARTMENT,79,,0,,null,0,0,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/st-kruis/8310/10907111,10907111,St-Kruis,8310,950000,HOUSE,HOUSE,277,0,0,null,1000,4,0,1289,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/wilrijk/2610/20363983,20363983,WILRIJK,2610,353000,HOUSE,HOUSE,155,,0,null,100,2,0,185,HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/sint-kruis/8310/20297029,20297029,Sint-Kruis,8310,239500,HOUSE,HOUSE,60,0,0,,null,0,0,80,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/torhout/8820/10261222,10261222,Torhout,8820,399000,HOUSE,HOUSE,170,0,0,,null,0,0,405,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/rixensart/1330/20379161,20379161,Rixensart,1330,700000,HOUSE,HOUSE,150,0,0,,1541,4,1,1754,,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/duplex/for-sale/laeken/1020/20374376,20374376,Laeken,1020,349000,APARTMENT,DUPLEX,135,0,0,null,null,3,1,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/de-panne/8660/20121763,20121763,De Panne,8660,399000,APARTMENT,APARTMENT,44,,0,37,null,0,0,,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/torhout/8820/20252578,20252578,Torhout,8820,333000,HOUSE,HOUSE,190,,0,,null,0,0,446,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/torhout/8820/20305981,20305981,Torhout,8820,479000,HOUSE,HOUSE,380,,0,null,null,4,1,808,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/roeselare/8800/20383762,20383762,ROESELARE,8800,269000,HOUSE,HOUSE,133,,0,null,300,3,0,437,,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/de-panne/8660/20189527,20189527,De Panne,8660,449850,APARTMENT,APARTMENT,98,,0,52,null,0,0,,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/heist-aan-zee/8301/20364381,20364381,Heist-aan-Zee,8301,795000,APARTMENT,APARTMENT,95,0,0,14,null,2,0,,HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/wilrijk/2610/20367050,20367050,WILRIJK,2610,319000,APARTMENT,APARTMENT,120,,0,16,null,0,0,,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/roeselare/8800/20396743,20396743,Roeselare,8800,265000,APARTMENT,APARTMENT,94,,0,11,null,0,0,,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/de-panne/8660/20120041,20120041,De Panne,8660,385000,APARTMENT,APARTMENT,44,,0,37,null,0,0,,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/rixensart/1330/20122778,20122778,Rixensart,1330,595000,HOUSE,HOUSE,209,0,1,9,null,4,1,1160,SEMI_EQUIPPED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/de-panne/8660/20096035,20096035,De Panne,8660,899000,APARTMENT,APARTMENT,128,0,0,10,null,0,0,,INSTALLED,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/antwerpen/2610/20391642,20391642,Antwerpen,2610,440000,HOUSE,HOUSE,189,,0,16,120,2,0,230,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/de-panne/8660/20049516,20049516,De Panne,8660,355000,APARTMENT,APARTMENT,110,,0,,null,0,0,,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/mansion/for-sale/torhout/8820/20359911,20359911,Torhout,8820,279000,HOUSE,MANSION,171,,0,11,null,2,0,80,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/heist-aan-zee/8301/20380001,20380001,Heist-aan-Zee,8301,1785000,APARTMENT,APARTMENT,113,0,0,31,null,0,0,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/jette/1090/20357132,20357132,JETTE,1090,290000,APARTMENT,APARTMENT,100,,0,2,null,2,0,,SEMI_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/de-panne/8660/11024115,11024115,De Panne,8660,225000,APARTMENT,APARTMENT,78,1,0,,null,0,0,,,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/torhout/8820/20267542,20267542,Torhout,8820,237500,HOUSE,HOUSE,145,,0,null,null,0,0,181,,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/begijnendijk/3130/20365914,20365914,Begijnendijk,3130,570000,HOUSE,HOUSE,,0,0,null,345,3,0,345,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/country-cottage/for-sale/begijnendijk-betekom/3130/20044605,20044605,Begijnendijk Betekom,3130,625000,HOUSE,COUNTRY_COTTAGE,360,0,0,120,null,4,0,2200,HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/scherpenheuvel-zichem/3271/20363722,20363722,Scherpenheuvel-Zichem,3271,225000,HOUSE,HOUSE,,0,0,,null,4,0,500,,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/sint-truiden/3800/11415520,11415520,Sint-Truiden,3800,189000,APARTMENT,APARTMENT,,,0,null,null,0,0,,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/sint-truiden/3800/20371590,20371590,Sint-Truiden,3800,346179,HOUSE,HOUSE,135,0,0,null,null,0,0,250,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/ciney/5590/20363559,20363559,Ciney,5590,229000,APARTMENT,APARTMENT,75,,0,14,null,0,0,,,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/penthouse/for-sale/poperinge/8970/11063275,11063275,Poperinge,8970,240000,APARTMENT,PENTHOUSE,153,1,0,null,null,0,0,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/marche-en-famenne/6900/20388945,20388945,Marche-en-Famenne,6900,229000,APARTMENT,APARTMENT,129,0,0,null,null,0,1,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/sint-truiden/3800/20371594,20371594,Sint-Truiden,3800,337638,HOUSE,HOUSE,135,0,0,null,null,0,0,250,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/begijnendijk/3130/20365517,20365517,Begijnendijk,3130,570000,HOUSE,HOUSE,,0,0,null,345,3,0,345,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/poperinge/8970/20377289,20377289,Poperinge,8970,269000,HOUSE,HOUSE,152,,0,,null,0,0,186,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/profondeville-lustin/5170/20234278,20234278,Profondeville Lustin,5170,449000,HOUSE,VILLA,158,0,0,,1249,4,1,1379,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/profondeville/5170/20281096,20281096,Profondeville,5170,385000,HOUSE,HOUSE,150,0,0,30,700,4,1,959,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/scherpenheuvel-zichem/3271/11463294,11463294,Scherpenheuvel-Zichem,3271,449000,HOUSE,HOUSE,189,,0,null,null,4,1,1084,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/poperinge/8970/11312316,11312316,Poperinge,8970,129000,HOUSE,HOUSE,182,,0,7,null,0,0,568,,TO_RESTORE,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/lustin/5170/20375834,20375834,LUSTIN,5170,525000,HOUSE,VILLA,170,,0,null,null,4,0,645,INSTALLED,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/aarschot/3200/20355345,20355345,Aarschot,3200,349000,HOUSE,HOUSE,141,,0,,null,4,0,565,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/sint-truiden/3800/20371624,20371624,Sint-Truiden,3800,310645,HOUSE,HOUSE,134,0,0,null,null,0,0,142,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/profondeville/5170/20173031,20173031,Profondeville,5170,249000,HOUSE,HOUSE,78,0,0,,1534,4,1,1534,INSTALLED,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/exceptional-property/for-sale/kessel-lo/3010/11340768,11340768,Kessel-Lo,3010,1250000,HOUSE,EXCEPTIONAL_PROPERTY,,,0,17,null,0,0,1211,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/sint-truiden/3800/20392552,20392552,Sint-Truiden,3800,195000,HOUSE,HOUSE,136,0,0,,null,3,1,480,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/sint-truiden/3800/10962158,10962158,SINT-TRUIDEN,3800,239000,HOUSE,HOUSE,205,,0,,null,2,0,105,,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/ciney/5590/20321000,20321000,Ciney,5590,147000,APARTMENT,APARTMENT,72,0,0,2,null,2,1,,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/sint-truiden/3800/20304229,20304229,Sint-Truiden,3800,289000,HOUSE,HOUSE,190,0,0,,1500,4,1,2526,,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/castle/for-sale/zichem/3271/20124093,20124093,Zichem,3271,1290000,HOUSE,CASTLE,870,,0,,null,4,0,29181,,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/kessel-lo/3010/20268183,20268183,Kessel Lo,3010,250000,HOUSE,HOUSE,252,,0,null,null,2,0,258,,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/ixelles/1050/20394365,20394365,Ixelles,1050,730000,HOUSE,MIXED_USE_BUILDING,230,,0,null,null,2,1,0,INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/poperinge/8970/20211069,20211069,Poperinge,8970,495000,HOUSE,VILLA,366,0,0,null,null,0,0,1472,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/ground-floor/for-sale/mont-yvoir/5170/20370774,20370774,Mont (Yvoir),5170,299000,APARTMENT,GROUND_FLOOR,96,0,0,,null,3,1,,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/poperinge/8970/20369103,20369103,Poperinge,8970,424500,HOUSE,HOUSE,230,,0,,null,0,0,240,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ciney/5590/20232124,20232124,Ciney,5590,259000,HOUSE,HOUSE,152,0,0,,311,4,1,492,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/profondeville/5170/20085619,20085619,Profondeville,5170,650000,HOUSE,HOUSE,135,0,0,40,2500,4,1,3001,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ciney/5590/20211005,20211005,Ciney,5590,199000,HOUSE,HOUSE,120,0,0,null,null,2,1,63,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/scherpenheuvel-zichem/3271/20289972,20289972,Scherpenheuvel-Zichem,3271,437000,HOUSE,HOUSE,214,0,0,,null,3,0,568,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/aarschot/3200/20370199,20370199,Aarschot,3200,346000,APARTMENT,APARTMENT,84,0,0,6,null,0,0,,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/profondeville/5170/20131509,20131509,Profondeville,5170,165000,APARTMENT,APARTMENT,55,0,0,null,null,2,0,,SEMI_EQUIPPED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/aarschot/3200/20370078,20370078,Aarschot,3200,440600,APARTMENT,APARTMENT,98,0,0,47,null,0,0,,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/penthouse/for-sale/sint-truiden/3800/20029046,20029046,Sint-Truiden,3800,640000,APARTMENT,PENTHOUSE,380,,0,35,null,0,0,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/profondeville/5170/20355735,20355735,Profondeville,5170,589000,HOUSE,VILLA,170,,0,,null,4,0,1105,INSTALLED,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/aarschot/3200/20297788,20297788,Aarschot,3200,227000,HOUSE,HOUSE,185,0,0,null,756,4,0,756,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/poperinge/8970/20230041,20230041,Poperinge,8970,650000,HOUSE,HOUSE,442,,1,,null,0,0,1082,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/sint-truiden/3800/20206951,20206951,Sint-Truiden,3800,799000,HOUSE,HOUSE,387,,0,null,null,0,0,2100,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/poperinge/8970/20373001,20373001,Poperinge,8970,262000,APARTMENT,APARTMENT,94,0,0,28,null,2,1,,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/aarschot/3200/20343208,20343208,Aarschot,3200,249000,APARTMENT,APARTMENT,100,0,0,null,null,0,0,,HYPER_EQUIPPED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/aye/6900/20072613,20072613,Aye,6900,295000,HOUSE,HOUSE,224,,0,,470,3,1,834,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/on/6900/11155034,11155034,On,6900,329000,HOUSE,HOUSE,261,,0,29,964,4,1,1102,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/sovet/5590/20382967,20382967,SOVET,5590,600000,HOUSE,VILLA,98,1,1,,1039,4,1,1902,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/bois-de-villers/5170/20113593,20113593,BOIS-DE-VILLERS,5170,149000,APARTMENT,APARTMENT,85,,0,null,null,4,0,,USA_INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/poperinge/8970/11064253,11064253,Poperinge,8970,145000,APARTMENT,APARTMENT,78,,0,,null,0,0,,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/marche-en-famenne/6900/11480120,11480120,Marche-en-Famenne,6900,249000,HOUSE,HOUSE,171,0,0,,2185,4,1,2185,NOT_INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/marche-en-famenne/6900/20370899,20370899,Marche-en-Famenne,6900,298500,HOUSE,HOUSE,118,,0,null,null,4,0,899,,TO_RESTORE,FOR_SALE
https://www.immoweb.be/en/classified/exceptional-property/for-sale/leignon/5590/11109636,11109636,Leignon,5590,769000,HOUSE,EXCEPTIONAL_PROPERTY,400,0,0,144,3218,4,1,3648,HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/sint-truiden/3800/20379228,20379228,Sint-Truiden,3800,320000,HOUSE,HOUSE,285,0,0,23,null,3,1,1614,,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/marche-en-famenne/6900/20301397,20301397,Marche-en-Famenne,6900,155000,APARTMENT,APARTMENT,85,0,0,null,null,3,1,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/leuven-kessel-lo/3010/20373308,20373308,Leuven Kessel-Lo,3010,439000,HOUSE,HOUSE,179,0,1,40,150,3,1,308,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment-block/for-sale/ixelles/1050/20379829,20379829,Ixelles,1050,1050000,HOUSE,APARTMENT_BLOCK,327,0,0,null,null,2,1,125,INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/aarschot/3200/20370200,20370200,Aarschot,3200,340800,APARTMENT,APARTMENT,76,0,0,10,null,0,0,,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/flat-studio/for-sale/marche-en-famenne/6900/20334812,20334812,Marche-en-Famenne,6900,99500,APARTMENT,FLAT_STUDIO,32,0,0,10,null,0,1,,SEMI_EQUIPPED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/town-house/for-sale/leuven/3010/20302509,20302509,Leuven,3010,475000,HOUSE,TOWN_HOUSE,115,0,0,12,260,2,1,337,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/ground-floor/for-sale/ixelles/1050/20321711,20321711,Ixelles,1050,199000,APARTMENT,GROUND_FLOOR,66,0,0,null,null,2,1,,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1050/20387684,20387684,Bruxelles,1050,490000,APARTMENT,APARTMENT,180,0,0,9,null,2,1,,HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/ciney/5590/20200363,20200363,Ciney,5590,135000,APARTMENT,APARTMENT,62,0,0,4,null,3,1,,SEMI_EQUIPPED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/aarschot/3200/20325693,20325693,Aarschot,3200,549000,HOUSE,HOUSE,276,,0,20,1000,4,1,1739,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20379463,20379463,Ixelles,1050,695000,APARTMENT,APARTMENT,150,0,0,null,null,2,1,,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20396403,20396403,Ixelles,1050,695000,APARTMENT,APARTMENT,184,0,0,11,null,2,1,,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20358373,20358373,IXELLES,1050,695000,APARTMENT,APARTMENT,150,0,0,,null,2,1,,INSTALLED,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/manor-house/for-sale/reningelst/8970/20242016,20242016,Reningelst,8970,1350000,HOUSE,MANOR_HOUSE,497,,0,,null,4,1,11362,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/exceptional-property/for-sale/kessel-lo/3010/20211138,20211138,KESSEL-LO,3010,685000,HOUSE,EXCEPTIONAL_PROPERTY,219,,0,null,730,2,0,830,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/exceptional-property/for-sale/ciney/5590/20132125,20132125,Ciney,5590,1795000,HOUSE,EXCEPTIONAL_PROPERTY,1461,0,0,120,6996,4,1,8669,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/marche-en-famenne/6900/20034009,20034009,Marche-en-Famenne,6900,155000,APARTMENT,APARTMENT,63,0,0,null,null,2,1,,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ixelles/1050/20379818,20379818,Ixelles,1050,1050000,HOUSE,HOUSE,327,0,0,null,null,2,1,125,INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20392427,20392427,Ixelles,1050,415000,APARTMENT,APARTMENT,84,1,0,6,null,2,1,,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment-block/for-sale/hargimont/6900/20383033,20383033,Hargimont,6900,999000,HOUSE,APARTMENT_BLOCK,1410,0,0,null,null,0,0,5879,NOT_INSTALLED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/leuven-kessel-lo/3010/20323743,20323743,Leuven Kessel-Lo,3010,443000,HOUSE,HOUSE,138,0,0,32,240,4,1,513,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ciney/5590/20363586,20363586,Ciney,5590,349000,HOUSE,HOUSE,130,,0,33,428,4,0,428,,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/poperinge/8970/20029059,20029059,Poperinge,8970,395000,HOUSE,HOUSE,217,,1,20,null,0,0,99,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/profondeville/5170/20324397,20324397,Profondeville,5170,325000,HOUSE,HOUSE,114,0,0,,824,4,1,824,SEMI_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/exceptional-property/for-sale/aarschot/3200/20010933,20010933,Aarschot,3200,1200000,HOUSE,EXCEPTIONAL_PROPERTY,728,0,0,,null,4,1,18022,HYPER_EQUIPPED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/ciney/5590/20338395,20338395,Ciney,5590,190000,HOUSE,MIXED_USE_BUILDING,200,0,0,null,null,2,1,0,,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20371613,20371613,Ixelles,1050,335000,APARTMENT,APARTMENT,81,0,0,null,null,2,1,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/aarschot/3200/20370079,20370079,Aarschot,3200,356000,APARTMENT,APARTMENT,84,0,0,6,null,0,0,,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/marche-en-famenne-hargimont/6900/10919199,10919199,Marche-en-Famenne Hargimont,6900,550000,HOUSE,HOUSE,216,1,0,83,1041,4,1,1207,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/aarschot/3200/20323638,20323638,Aarschot,3200,299000,HOUSE,HOUSE,210,,0,,null,4,0,624,,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/leuven/3010/20180766,20180766,Leuven,3010,1090000,HOUSE,VILLA,347,0,0,,null,4,1,2874,HYPER_EQUIPPED,,FOR_SALE
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/leuven-kessel-lo/3010/20241374,20241374,Leuven Kessel-Lo,3010,587000,HOUSE,MIXED_USE_BUILDING,180,0,0,14,65,3,1,256,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/triplex/for-sale/dendermonde/9200/20319743,20319743,DENDERMONDE,9200,319000,APARTMENT,TRIPLEX,221,,0,55,null,2,0,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/ground-floor/for-sale/hoogstraten/2320/20340777,20340777,Hoogstraten,2320,330000,APARTMENT,GROUND_FLOOR,94,0,0,12,null,0,0,,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/hoogstraten/2320/20340776,20340776,Hoogstraten,2320,337500,APARTMENT,APARTMENT,98,,0,11,null,0,0,,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/leopoldsburg/3970/10794814,10794814,Leopoldsburg,3970,284950,HOUSE,HOUSE,187,,0,null,1,0,1,550,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/keerbergen/3140/20273595,20273595,KEERBERGEN,3140,395000,HOUSE,HOUSE,206,,0,,null,4,0,2188,INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ingelmunster/8770/20316539,20316539,Ingelmunster,8770,299500,HOUSE,HOUSE,150,,0,,null,2,0,125,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/leopoldsburg/3970/20379443,20379443,Leopoldsburg,3970,315000,HOUSE,HOUSE,378,0,0,null,1090,3,1,1360,NOT_INSTALLED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/leopoldsburg/3970/20224282,20224282,LEOPOLDSBURG,3970,270000,APARTMENT,APARTMENT,83,,0,11,null,2,0,,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/leopoldsburg/3970/20224287,20224287,LEOPOLDSBURG,3970,430000,APARTMENT,APARTMENT,141,,0,11,null,2,0,,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/appels/9200/20349250,20349250,APPELS,9200,895000,HOUSE,VILLA,346,,0,,null,4,1,1730,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/dendermonde/9200/20308719,20308719,DENDERMONDE,9200,169900,APARTMENT,APARTMENT,59,,0,null,null,2,0,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/leopoldsburg/3970/20282477,20282477,Leopoldsburg,3970,282000,APARTMENT,APARTMENT,106,,0,8,null,2,0,,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/leopoldsburg/3970/20334529,20334529,LEOPOLDSBURG,3970,327000,HOUSE,HOUSE,143,,0,null,226,3,0,418,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/vaux-sur-sure/6640/20297983,20297983,VAUX-SUR-SÛRE,6640,220000,HOUSE,VILLA,,,0,null,null,4,0,1094,SEMI_EQUIPPED,,FOR_SALE
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/crisnee/4367/11445483,11445483,Crisnee,4367,469000,HOUSE,MIXED_USE_BUILDING,155,0,0,,null,4,1,962,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/bungalow/for-sale/dendermonde/9200/20390150,20390150,Dendermonde,9200,315000,HOUSE,BUNGALOW,216,0,0,null,null,4,0,1078,SEMI_EQUIPPED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/galmaarden/1570/20379475,20379475,Galmaarden,1570,516095,HOUSE,VILLA,163,,0,,null,4,0,563,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ingelmunster/8770/20207462,20207462,Ingelmunster,8770,330000,HOUSE,HOUSE,192,,0,null,null,0,0,935,INSTALLED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/vaux-sur-sure/6640/20336195,20336195,Vaux-sur-Sûre,6640,375000,HOUSE,HOUSE,470,,0,45,14000,4,1,14000,INSTALLED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ingelmunster/8770/20270741,20270741,Ingelmunster,8770,349000,HOUSE,HOUSE,261,,0,null,null,0,0,330,INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/crisnee/4367/20389549,20389549,CRISNÉE,4367,290000,APARTMENT,APARTMENT,109,0,0,null,null,0,0,,NOT_INSTALLED,GOOD,FOR_SALE
